,mse,vies,variancia
11103,0.2456078179388207,0.006332214111110796,0.2392756038277099
11768,0.018378883100082104,0.0044564163622441404,0.01392246673783796
12472,0.016377580474486616,0.00405472909574595,0.012322851378740668
13219,0.01418607554809151,0.004057912698898227,0.010128162849193286
14010,0.010989744533110492,0.0037639830684663297,0.007225761464644163
14849,0.010042866802135326,0.0037433800448279913,0.006299486757307337
15738,0.007883495288233087,0.003677031963197879,0.004206463325035208
16681,0.005108942539494681,0.0035998996049043915,0.0015090429345902888
17679,0.004866441282290606,0.003593578675786651,0.0012728626065039534
18738,0.00452476306806335,0.0035755251319548364,0.0009492379361085128
19860,0.00458956229398672,0.003561609964363598,0.0010279523296231213
21049,0.004321360381283502,0.003496192370456834,0.0008251680108266702
22309,0.003994294754424066,0.00348176698828285,0.0005125277661412175
23644,0.0038744027226026356,0.003478368841086295,0.0003960338815163411
25060,0.003858415597281743,0.0034767642066246534,0.0003816513906570884
26560,0.0037794462550312536,0.0034784302125318023,0.0003010160424994515
28151,0.003614833043151267,0.003464651501425555,0.00015018154172571362
29836,0.0035492145931147554,0.003465743903644509,8.347068947024598e-05
31622,0.00356259631062694,0.0034627651200586683,9.983119056827215e-05
